MEDIDOR,lectura_id_orig,voltajeA,voltajeB,voltajeC,corrienteA,corrienteB,corrienteC,angvoltajeA,angvoltajeB,angvoltajeC,angcorrienteA,angcorrienteB,angcorrienteC,powerfactorsystem,totalkwh,totalkvarh,Maxkw,Maxkvar,frecuencia,Latitud,Longitud,kwh_consumido,kvarh_consumido,clasificacion_encoded,modelo_encoded,tipo_consumo_encoded,kwh_hora,dayMonth,dayNumber,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,ClustersConsumoDias,CLASIFICACION
52073345,1290897.43575419,130.5944134078212,130.08491620111735,129.1011173184357,0.26145251396648045,0.26089385474860344,0.41117318435754197,0.0,120.68659217877095,240.20837988826818,27.720111731843584,27.223463687150836,223.2402234636871,0.9457541899441344,118573.07666480455,43690.72856424583,46.34915027932967,46.34915027932967,0.0,-1.7999300000000005,-79.52800000000015,17.29806256983239,6.546740782122993,7.0,1.0,1.0,4.308034087722547,18.273743016759777,3.0446927374301676,14.609738461538935,13.64407083333208,10.41445416666708,4.3272307692302725,10.851957692307433,13.323596296297318,53.25766923076914,1,IGLESIA
52073348,1291275.9942857143,128.2765714285714,129.45257142857145,127.60457142857153,1.418857142857142,1.3005714285714287,1.149714285714285,0.0,120.76400000000007,240.91885714285704,287.8599999999999,107.84914285714287,205.004,0.9753142857142848,834566.944793143,61323.30692571427,30.027007999999892,30.027007999999892,0.0,-1.4419200000000045,-79.46069999999976,84.2530685714313,0.5633765714287126,5.0,1.0,1.0,20.559835011361386,18.291428571428572,3.005714285714286,81.33354642857532,79.87871428570222,85.66726250000163,87.47381923078166,84.84439600000624,87.70631481482458,82.08252916666,1,COMISARIATO
52073352,1300363.6487804877,123.35707317073164,0.0,123.19756097560985,0.18682926829268334,0.0,0.32439024390243926,0.0,0.0,180.0341463414635,31.511219512195126,0.0,191.45317073170733,0.8637073170731708,123848.8543317073,25538.757063902445,19.27113073170733,19.27113073170733,0.0,-1.8042399999999943,-79.53490000000022,10.238112682926756,5.11294585365856,7.0,1.0,1.0,2.5654902618901847,18.541463414634148,3.0634146341463415,7.654046666666788,7.9775615384614165,8.630265384615296,8.60644516128964,8.662809374999597,9.543529032258272,20.604451724138425,1,IGLESIA
52073359,1290013.6137566138,121.92962962962962,0.0,121.92380952380954,0.09735449735449739,0.0,0.08994708994708994,0.0,0.0,180.08042328042322,7.919047619047622,0.0,41.103703703703694,0.8531746031746029,77836.5503417989,32370.216301587283,24.877769841269853,24.877769841269853,0.0,-1.799350000000003,-79.53679999999989,4.126930158730059,1.3774735449735966,36.0,1.0,1.0,1.035435537643784,18.25925925925926,2.947089947089947,1.05263103448268,0.9700599999999394,0.7347814814808468,1.8961285714285623,0.938658620688988,20.115285714285815,2.6883565217399537,1,SALON DE EVENTOS
52073382,1294198.4535519127,124.19617486338791,0.0,124.09016393442622,0.42076502732240423,0.0,0.5032786885245896,0.0,0.0,180.06448087431707,144.80054644808746,0.0,98.51857923497262,0.9673224043715838,367914.606374317,30172.247607650264,22.703718579234902,22.703718579234902,0.0,-1.80095,-79.53919999999974,19.381992896173983,0.15868469945361355,4.0,1.0,1.0,4.561106307646635,18.371584699453553,3.021857923497268,25.406080000000074,27.944127999998162,27.352454166667787,28.108543333331667,15.245692857139927,6.523942857145032,4.5167173913011895,1,ENTIDAD PUBLICA
53307859,1286002.1522842639,121.99187817258884,123.59289340101523,123.8106598984772,0.4700507614213197,0.4101522842639592,0.29492385786802067,0.0,119.50710659898478,240.3842639593907,270.91421319796956,102.6807106598984,195.63401015228425,0.9514213197969558,242663.18384619293,2061.6653771573606,38.4901091370558,38.4901091370558,0.0,-1.833669999999999,-79.60920000000033,53.14468527918677,0.49993654822335115,1.0,1.0,1.0,13.253845989754886,18.14213197969543,2.989847715736041,59.74655862068978,69.44524444444363,62.36464444444411,64.45246999999702,57.79461724137795,30.01444642857054,26.96160370370274,1,ENTIDAD PRIVADA
53307871,1287657.617142857,119.96000000000002,119.8542857142857,208.92971428571443,1.0777142857142845,0.8731428571428569,0.9805714285714275,0.0,180.12685714285718,795.9028571428571,22.380571428571418,192.18742857142863,74.78742857142859,0.809085714285715,253379.70958228587,181930.94736342863,25.695850285714325,25.695850285714325,0.0,-1.5445200000000026,-79.52820000000021,55.777147428572974,43.790641142857,1.0,1.0,1.0,13.354687319836806,18.18285714285714,3.005714285714286,65.98546400000225,76.39200000000314,69.73886400000309,77.6096000000003,64.90980000000262,23.60748076923035,6.720031818181848,1,ENTIDAD PRIVADA
53444735,1292608.4888059702,125.32910447761193,0.0,125.25932835820893,0.3201492537313437,0.0,0.2138059701492541,0.0,0.0,180.0451492537314,26.4526119402985,0.0,160.53656716417902,0.844514925373133,172775.5553216419,109813.47163507454,6.184475373134341,6.184475373134341,0.0,-1.7247499999999876,-79.51699999999985,7.8895492537317224,3.646133582089804,1.0,2.0,2.0,2.6041803324014907,18.324626865671643,3.029850746268657,8.038746341463128,9.252632352942086,9.14964722222309,10.327020512819917,9.070451282052836,4.7491804878049955,4.989894736842344,1,ENTIDAD PRIVADA
58706632,1287845.3262032086,115.38288770053477,0.0,458.84866310160413,0.5748663101604273,0.0,0.5647058823529411,0.0,0.0,209.5898395721927,77.46363636363633,0.0,134.65721925133684,0.9109625668449195,89022.76991229951,13487.828850802143,13.993510695187148,13.993510695187148,0.0,-1.8100200000000044,-79.54210000000019,18.297886096256697,0.9567914438502678,30.0,1.0,1.0,4.588830366043172,18.18716577540107,3.0106951871657754,20.242282758620448,20.978563999999313,21.415440000000526,20.78794230769171,18.411444444444324,23.31613571428638,3.125225925926417,1,LUBRICADORA
58706634,1291663.5783783784,120.04864864864861,0.0,120.27189189189193,2.0378378378378383,0.0,1.22054054054054,0.0,0.0,179.90702702702708,19.369189189189196,0.0,13.745405405405402,0.8043783783783793,419851.9688145948,172677.22748972982,4.406961081081075,4.406961081081075,0.0,-1.4483500000000034,-79.46789999999976,10.968489189190803,7.852644864865106,5.0,1.0,1.0,2.720338709758169,18.308108108108108,2.983783783783784,10.860444444447273,10.755484615380947,11.018285185189193,11.351337037038455,10.572332000001333,10.606929629633669,11.600796153847254,1,COMISARIATO
58706655,1289680.3206521738,123.37880434782613,0.0,123.40652173913053,1.8358695652173922,0.0,1.644021739130436,0.0,0.0,180.05543478260884,14.71358695652174,0.0,132.22717391304354,0.928967391304346,478751.26537771756,115746.24915923904,45.345790217391134,45.345790217391134,0.0,-1.7991799999999991,-79.53160000000015,59.367271195653935,16.117479347826347,4.0,1.0,1.0,14.878428525576556,18.23913043478261,3.0380434782608696,81.93371481482043,96.28723750000306,85.01854999999826,86.07790000000179,57.74957142857394,9.201362962963888,3.247026923076751,1,ENTIDAD PUBLICA
58706659,1293740.3846153845,122.10688259109317,0.0,121.98582995951415,0.9263157894736835,0.0,1.2878542510121462,0.0,0.0,180.06113360323874,44.945344129554655,0.0,167.66801619433195,0.994008097165992,694316.6463740893,96617.01201052635,21.949442105263152,21.949442105263152,0.0,-1.8001100000000048,-79.53849999999997,35.82227651821968,1.0583230769229315,17.0,2.0,2.0,11.941065629887907,18.356275303643724,3.048582995951417,32.958122857134526,36.846830303036384,36.05576969697281,36.67045945945712,37.21821081081116,35.78534054054841,35.16696571428661,1,CLINICA
58706662,1294739.5161290322,122.26967741935479,0.0,122.15741935483872,0.8787096774193546,0.0,1.389032258064515,0.0,0.0,180.09483870967742,16.707096774193552,0.0,184.58193548387106,0.9364516129032256,515655.5735890323,131954.86608774195,22.56137741935478,22.56137741935478,0.0,-1.808609999999994,-79.54140000000005,46.791332258065154,15.767766451613598,12.0,1.0,1.0,10.295723400592161,18.374193548387098,3.109677419354839,52.88177999999607,50.42113333333483,42.21677894737743,45.676983999996445,43.39147083333228,47.890566666666324,45.51658181818625,1,FARMACIA
58706663,1287477.8342541438,123.89502762430938,0.0,122.96464088397799,0.6508287292817678,0.0,0.7093922651933702,0.0,0.0,179.9651933701658,38.44364640883978,0.0,172.73977900552484,0.9348618784530389,476547.0650386739,145309.6667961326,40.078887845303875,40.078887845303875,0.0,-1.5905399999999996,-79.54390000000016,53.80740718232006,15.501777900552032,1.0,1.0,1.0,13.021950772326248,18.1878453038674,2.9613259668508287,54.229957142857266,57.25459999999963,60.01276799999876,57.94205384615298,41.70070740740738,65.33987999999896,40.92432800000068,1,ENTIDAD PRIVADA
58706704,1287945.323699422,131.1057803468208,131.39653179190753,126.51040462427743,0.6560693641618511,0.56936416184971,0.483236994219653,0.0,122.56473988439306,241.4190751445088,23.979768786127178,137.74335260115603,239.55260115606944,0.851040462427745,293382.70390867075,163941.28414624283,10.144786127167642,10.144786127167642,0.0,-1.6437500000000054,-79.80220000000007,30.2932485549134,18.922079768786013,1.0,1.0,1.0,7.235106746027222,18.196531791907514,3.005780346820809,37.61451538461439,31.032262499999586,26.637839130437225,27.35718461538916,27.898313043474563,29.83763076922892,31.063344000000505,1,ENTIDAD PRIVADA
58706706,1289610.0866336634,127.46435643564357,128.350495049505,129.60643564356437,1.4178217821782175,1.4049504950495066,1.567821782178219,0.0,119.2165841584158,239.97252475247535,17.798762376237622,117.0240099009901,234.01534653465316,0.9510643564356405,576036.5692732678,353987.56205198023,80.78389405940574,80.78389405940574,0.0,-1.4413599999999938,-79.46039999999995,94.03870396039738,25.319393811881426,5.0,1.0,1.0,46.12611749270079,18.242574257425744,2.995049504950495,90.9325096774189,98.95629272727423,84.40058148148064,93.00492203390124,91.63774385965397,97.28380333333237,101.8583035087744,1,COMISARIATO
58706740,1287948.790960452,131.86666666666665,132.7401129943503,133.3887005649717,1.2056497175141239,1.3338983050847457,1.3406779661016948,0.0,119.4841807909605,240.0988700564973,110.27570621468928,94.57514124293776,215.23502824858747,0.6861016949152541,78230.84053220344,42940.25182542373,77.42090790960461,77.42090790960461,0.0,-1.4299399999999944,-79.46030000000022,147.91224971751444,50.49629435028242,6.0,1.0,1.0,32.61071482092331,18.203389830508474,2.943502824858757,135.1707666666663,143.8207461538466,181.65722500000052,169.91512000000046,146.57850769230797,156.41188461538528,100.26593478260885,1,SECADORA DE MAIZ
59814806,1297606.9270833333,124.78593749999997,0.0,124.62916666666666,0.8052083333333341,0.0,0.8062500000000004,0.0,0.0,180.02031250000005,10.322395833333333,0.0,175.21666666666678,0.9683333333333336,300842.29985989584,61246.08037708329,16.022039062499974,16.022039062499974,0.0,-1.7987599999999997,-79.53000000000026,31.017052604165656,6.156647395833223,12.0,1.0,1.0,7.6634530675466594,18.458333333333332,3.0729166666666665,29.48739999999766,32.189372727269074,31.2404730769228,32.968428571432014,28.834436666666686,33.44034666666606,29.19857407406973,1,FARMACIA
